Age,Gender,Height,Weight,BMI,PhysicalActivityLevel,ObesityCategory
22,Male,164.876703255777,76.82521092073144,28.260846825208247,4,0
46,Female,167.42459779938252,67.1590728887918,23.958860759958387,2,0
54,Female,162.70545303890262,47.691491983806365,18.015100622904388,2,1
55,Female,161.88786786144453,61.575894474427535,23.49536103063747,4,0
36,Male,179.34309745921232,46.544654719818624,14.47106453993217,4,1
25,Male,180.49654177860344,84.70140302605157,25.998771871989927,2,0
65,Female,156.1945665475259,75.33834066331478,30.880491645936388,1,0
62,Female,142.40402600727117,64.66764083191082,31.889116131296802,2,0
18,Male,180.6337484957093,91.30782014932971,27.984025365322285,4,0
39,Male,157.71199581447863,71.0198636137175,28.55291014207475,2,0
69,Male,172.1274483845974,48.531658660496895,16.38041395436964,1,1
34,Male,154.34328126971783,63.40782189724283,26.6175070204293,3,0
24,Female,182.9775498525967,94.49281280909936,28.222999053578423,3,0
42,Male,195.4366789530153,59.957865623662855,15.697627395557502,2,1
62,Female,171.82806909205337,74.12831933136745,25.107064263958392,1,0
21,Female,169.05897351540483,81.15814936771956,28.395902735257252,3,0
53,Female,166.77860424809938,78.84922726832414,28.3476310464205,2,0
23,Male,177.81799311312912,106.7418969843715,33.758528496610424,2,0
77,Male,175.6768675093459,52.35545114615097,16.96417517328442,1,1
48,Male,180.03498453552865,53.85305379200796,16.614853793994946,4,1
36,Male,163.72083477401918,52.60368329346801,19.624936206814468,2,0
78,Female,173.40117706404644,65.56122368474672,21.804341162318586,4,0
61,Male,164.57531933293802,86.49066082273676,31.933005986637173,4,0
71,Male,159.42284351929942,54.52398130305233,21.452922212629375,3,0
56,Female,169.58984578996538,86.70040758915907,30.145427605817165,4,0
44,Male,160.77487269622918,70.52690004891605,27.284653726709305,1,0
27,Female,181.73726997742588,53.36504960183615,16.157304794786274,3,1
43,Female,161.38079621984178,43.72945065148215,16.7907584465535,3,1
36,Female,173.6354594068736,47.08644259286011,15.617770605055805,3,1
56,Female,163.96577701240278,60.012198876491134,22.322000676764322,2,0
79,Female,172.77062750437508,67.46273236385021,22.60081527748356,2,0
20,Female,164.76003426544642,90.19094465095677,33.2245561977045,4,0
62,Female,157.4278872514246,81.98632318282358,33.08095785618288,3,0
30,Female,174.83772740951846,57.41588121879546,18.78286033572077,3,0
67,Male,167.64584378086778,76.12997925058251,27.087575161543153,1,0
45,Male,172.85984940722457,94.77319403788358,31.717376448675157,4,0
79,Male,165.7115706436956,98.10876131545052,35.72745864554001,1,0
75,Male,156.72063486231548,65.28390982669605,26.579927479455062,4,0
37,Female,180.83178597056255,84.37432644557502,25.80243993395653,4,0
45,Male,177.36757755441087,90.84933050331736,28.878408941574822,2,0
25,Female,164.33039024446757,47.3939211523242,17.550393912537256,2,1
78,Male,170.697792134988,62.31389369260455,21.385976309159812,1,0
58,Male,180.42019483162937,103.30028101634895,31.734466968119392,4,0
56,Male,165.42961664137604,65.48445834818644,23.928292724226594,3,0
18,Female,166.98115494809446,26.065729529483537,9.348349987518699,2,1
20,Male,172.43632500007374,68.18557284419917,22.93163267229795,3,0
30,Female,165.4090893644541,86.86938248673793,31.750311677864648,1,0
45,Female,178.57091996987026,70.09765655201346,21.982750315697047,2,0
79,Male,168.3109921969256,80.73045920200951,28.49787403228891,2,0
74,Male,162.15964125006025,84.07332996483599,31.972213137727035,4,0
77,Male,176.0863882987399,64.67593822851578,20.858888666123303,1,0
66,Female,158.57869350568654,62.20910520378436,24.7379828259813,4,0
42,Male,190.14878561124215,72.30161463931408,19.996817534817158,2,0
73,Female,185.824963635802,72.66668384394822,21.043948416413237,1,0
50,Female,175.13495476921014,70.81115229770457,23.08638811906405,2,0
55,Male,174.29331021819905,71.42734784023695,23.51273170388835,1,0
70,Male,173.82441417819302,58.77180798068893,19.451249394033283,2,0
23,Female,165.10905214081092,81.25430365121422,29.80606226375636,3,0
75,Female,172.97309645680843,78.98847920669449,26.40016446304064,3,0
61,Female,160.76867389542153,49.95987450046813,19.329404734935256,4,0
62,Male,175.0381841844018,64.16256524371049,20.941901864433056,3,0
49,Female,178.67846943031296,71.39619808809171,22.363029596628717,2,0
62,Male,166.2191389901666,61.98530496585738,22.435031599277156,2,0
78,Female,164.04898205845282,79.56057966381691,29.56316034243257,3,0
64,Female,157.8752297535209,68.99676192314293,27.682207406317445,4,0
38,Male,184.5795523356569,72.53608794182779,21.290553520802266,3,0
33,Female,164.84335966157792,63.989360387753905,23.54858708685081,1,0
71,Male,168.01260963983376,40.101717648840776,14.206242370609353,1,1
38,Male,173.00155584995724,39.24477517656325,13.112389088142972,1,1
28,Female,172.82207642889938,78.84414320038042,26.39799853594642,3,0
77,Male,177.46560095681068,74.00368114734091,23.49767837605767,3,0
54,Male,166.20670080161668,76.57993309526627,27.721576520853567,3,0
53,Female,158.61332061529086,72.0170926309437,28.625710188003005,1,0
52,Male,156.86334691027685,73.2185110506027,29.756232183496444,4,0
36,Male,164.20744767157152,84.53535060428183,31.35109085815132,2,0
37,Male,160.48149525325374,76.66929058602119,29.769498634289715,3,0
74,Female,166.9638329469224,85.6136402545917,30.71129651698857,4,0
35,Male,183.07578810759983,72.57192761839896,21.65243951034254,2,0
64,Female,166.2272179411631,65.49427389220344,23.70276762838109,2,0
58,Female,166.22349138665444,72.91304293234369,26.388847490332804,2,0
66,Male,169.8360122374421,57.45733177769054,19.91984185444657,4,0
31,Male,165.94375008787938,64.30229606632136,23.350956786771103,4,0
32,Male,169.3260876428181,72.66356962960056,25.343639428733653,1,0
48,Female,175.40869222481345,72.46477497851518,23.55183372976736,4,0
18,Male,178.84751054763314,68.40371679995518,21.385228817566983,4,0
70,Male,180.03213199739025,49.17722934738689,15.172739717674641,4,1
71,Male,190.56852220731017,79.5461431963107,21.90366533662917,2,0
71,Male,175.6935944617244,82.51342609899324,26.730849705564736,3,0
20,Male,192.34478901349308,94.65535742878359,25.584936881174073,1,0
33,Female,162.23518191940354,76.62663994883097,29.113183791444502,3,0
40,Female,190.91284902424584,70.02192751287224,19.21160921624212,3,0
74,Male,166.1962394578041,54.80455735584775,19.841490296462027,4,0
28,Male,167.17981069236964,92.38026804041584,33.053051460646195,1,0
29,Male,168.80127452577128,73.71749465311034,25.87135195211028,3,0
27,Male,167.81379288841268,72.90059760738184,25.886645824826203,3,0
49,Female,170.85840396726505,66.18915702731722,22.67326999433526,1,0
33,Male,164.19971997511558,65.23045650347707,24.193883973920197,4,0
25,Female,178.29962173071368,80.3240010107627,25.26646527726719,3,0
55,Female,164.47164965378818,54.67839066012112,20.213132679035944,2,0
29,Male,176.55610398252892,94.3814778873817,30.277589734684824,3,0
41,Female,185.2772361952376,91.11289686307558,26.542127287179827,2,0
45,Female,166.42897630192257,64.68907679699366,23.35463420462905,4,0
70,Female,177.94383417979176,57.04203151190436,18.014785522740414,3,1
25,Female,175.59159288903186,39.77191017466879,12.899385227475893,1,1
75,Male,192.5288688221975,51.2287919127366,13.820456743208972,1,1
45,Male,164.95169435155051,80.94867239324311,29.75063012891468,3,0
53,Female,177.95071616805785,74.73012788350982,23.59914371714919,4,0
43,Male,153.73988908223447,77.40480347959131,32.748754348288735,4,0
25,Male,165.04141589263187,42.31630547013758,15.535379328747812,1,1
75,Male,173.53392837596908,64.06276569846004,21.27339908654262,3,0
77,Male,183.93159969089783,90.50909209423125,26.753432621101894,4,0
67,Male,157.74066635015797,68.5595889202097,27.55375945670967,1,0
45,Female,177.86090640741108,50.91557898064022,16.094951940595866,2,1
45,Male,169.3677654351704,68.32596503735647,23.81904029095581,3,0
54,Male,154.78472346607688,58.434738724521246,24.390174939744234,2,0
58,Male,171.81586845948792,75.00518589918096,25.40766464291545,2,0
53,Male,187.0916123297821,70.30818068331573,20.08617419541104,4,0
44,Female,158.79577340088386,78.14944996123434,30.991889009154963,4,0
71,Female,168.90062284629818,51.73114559852331,18.133832248775786,4,1
34,Female,160.13361015360434,63.26925147002353,24.673326563102563,3,0
26,Female,165.31417068089985,86.35651512098663,31.59911669395422,2,0
50,Male,184.32170143524638,49.68579918346778,14.624443145200967,3,1
70,Female,167.2847552450862,54.95331975940032,19.637274139630136,4,0
37,Male,184.01565737515327,72.98945964988096,21.555127375445558,2,0
30,Male,181.09054047931588,74.30094758625688,22.65702180743793,3,0
45,Male,166.3726208651555,62.66725235885846,22.640026836404424,3,0
65,Male,164.9740053939377,65.82350676041725,24.185216432288943,1,0
46,Male,161.040011931855,77.99838342333463,30.075857161755003,3,0
30,Female,160.69118805806596,82.74452502639802,32.04462133466272,4,0
63,Female,173.5320739450784,53.96167502065362,17.919500829320754,3,1
52,Female,169.80214684785034,75.46479280941925,26.17327271458853,2,0
78,Female,163.76394565070794,92.68024000008585,34.558156163324625,3,0
23,Male,154.51237077876718,68.261619079583,28.592364557845183,1,0
35,Female,171.06178767822212,53.802412693172215,18.38635913568809,2,1
68,Male,165.3044782093867,53.10862136759175,19.4355032171585,2,0
22,Female,168.0470230441791,67.58893838032205,23.933927897367035,1,0
64,Male,173.04661828698082,85.53770957301428,28.56481290039609,4,0
42,Male,144.98197138612136,69.38866225230068,33.01113930405639,2,0
19,Female,154.66725396290875,72.8384796985889,30.44837520756633,4,0
27,Male,192.9644307680519,55.05487476739295,14.785678333466134,2,1
73,Male,164.9338949330038,84.74676449464822,31.15324542312472,2,0
47,Female,144.82566897602467,52.81512143251968,25.18066505005675,4,0
67,Male,155.50059820483747,62.43255273592551,25.819448676327816,2,0
76,Female,194.8446736864143,79.44872293069442,20.927138281607565,4,0
62,Female,162.9700253973016,39.40852752520102,14.83797864052803,1,1
22,Female,181.5901524489716,72.60941724528561,22.019546217265454,4,0
72,Male,171.21117998337206,54.41389650412329,18.562889754656265,1,0
73,Male,165.15032962501033,70.2482409836367,25.75589015930154,2,0
50,Male,177.7544547076309,64.71916588432096,20.482922630260738,4,0
71,Female,146.15643324643713,101.58752238022731,47.55590997523552,2,0
18,Male,155.58867380143397,64.1031821620014,26.480344509247423,4,0
35,Female,165.0764898786044,97.63977059325012,35.83078302504322,1,0
49,Female,156.5709560173039,78.80428436775063,32.14603570597436,1,0
64,Male,164.19222211496032,57.97811543905408,21.50596495096955,4,0
66,Female,178.53713045682827,74.96216387889635,23.517167583356922,1,0
