support	itemsets
0.004	frozenset({'PReNet', 'Quartile', 'RePEN', 'DeepSAD', 'DeepSVDD', 'RCA'})
0.004	frozenset({'PReNet', 'Success', 'RePEN', 'DeepSAD', 'Quartile', 'RCA'})
0.004	frozenset({'PReNet', 'Success', 'Quartile', 'RePEN', 'DeepSAD', 'DeepSVDD'})
0.004	frozenset({'PReNet', 'Z_score', 'RePEN'})
0.004	frozenset({'DeepSAD', 'Z_score', 'RePEN'})
0.004	frozenset({'PReNet', 'Z_score', 'RePEN', 'DevNet'})
0.004	frozenset({'PReNet', 'Quartile', 'RePEN', 'DeepSAD', 'DeepSVDD'})
0.004	frozenset({'Quartile', 'DeepSVDD', 'Z_score', 'PReNet'})
0.004	frozenset({'PReNet', 'RePEN', 'DeepSAD', 'Quartile', 'RCA'})
0.004	frozenset({'DeepSAD', 'PReNet', 'Z_score', 'Quartile'})
0.004	frozenset({'PReNet', 'Success', 'Quartile', 'DeepSAD', 'DeepSVDD', 'RCA'})
0.004	frozenset({'PReNet', 'RCA', 'RePEN', 'DeepSAD', 'Quartile', 'DevNet'})
0.004	frozenset({'DeepSAD', 'Quartile', 'Success', 'Z_score'})
0.004	frozenset({'PReNet', 'Quartile', 'RePEN', 'DeepSAD', 'DeepSVDD', 'DevNet'})
0.004	frozenset({'Quartile', 'PReNet', 'Success', 'Z_score'})
0.004	frozenset({'DeepSAD', 'DeepSVDD', 'Z_score', 'Quartile'})
0.004	frozenset({'PReNet', 'Z_score', 'DevNet'})
0.004	frozenset({'DeepSAD', 'Z_score', 'DevNet'})
0.004	frozenset({'Quartile', 'PReNet', 'Z_score', 'RePEN'})
0.002	frozenset({'RoSAS', 'RePEN', 'DevNet'})
0.002	frozenset({'DeepSVDD', 'Success', 'GOAD', 'NeuTraL'})
0.002	frozenset({'Success', 'RoSAS', 'RePEN', 'DevNet'})
0.002	frozenset({'DeepSVDD', 'ICL', 'RoSAS'})
0.002	frozenset({'DeepSVDD', 'GOAD', 'NeuTraL'})
0.002	frozenset({'ICL', 'RoSAS', 'RCA'})
0.002	frozenset({'NeuTraL', 'Success', 'GOAD', 'DevNet'})
0.002	frozenset({'Success', 'RoSAS', 'ICL', 'RCA'})
0.002	frozenset({'DeepSVDD', 'RoSAS', 'GOAD'})
0.002	frozenset({'DeepSAD', 'ICL', 'RCA'})
0.002	frozenset({'DeepSAD', 'Success', 'ICL', 'RCA'})
0.002	frozenset({'DeepSAD', 'DeepSVDD', 'ICL', 'RCA'})
0.002	frozenset({'Success', 'DeepSAD', 'DeepSVDD', 'ICL', 'RCA'})
0.002	frozenset({'PReNet', 'Success', 'GOAD'})
0.002	frozenset({'SLAD', 'DeepSVDD', 'Success', 'ICL'})
0.002	frozenset({'SLAD', 'DeepSVDD', 'ICL'})
0.002	frozenset({'NeuTraL', 'DevNet'})
0.002	frozenset({'ICL', 'DevNet'})
0.002	frozenset({'DeepSVDD', 'Success', 'RoSAS', 'GOAD'})
0.002	frozenset({'Success', 'RoSAS', 'DeepSVDD', 'ICL', 'RCA'})
0.002	frozenset({'DeepSVDD', 'ICL', 'RoSAS', 'RCA'})
0.002	frozenset({'GOAD', 'RCA'})
0.002	frozenset({'PReNet', 'GOAD', 'NeuTraL'})
0.002	frozenset({'PReNet', 'Success', 'GOAD', 'NeuTraL'})
0.002	frozenset({'NeuTraL', 'GOAD', 'DevNet'})
0.002	frozenset({'NeuTraL', 'Success', 'DevNet'})
0.002	frozenset({'NeuTraL', 'RoSAS', 'DeepSVDD'})
0.002	frozenset({'NeuTraL', 'RoSAS', 'GOAD', 'DeepSVDD'})
0.002	frozenset({'NeuTraL', 'Success', 'RoSAS', 'DeepSVDD'})
0.002	frozenset({'Success', 'RoSAS', 'NeuTraL', 'GOAD', 'DeepSVDD'})
0.002	frozenset({'DeepSVDD', 'Success', 'RoSAS', 'ICL'})
0.002	frozenset({'Success', 'ICL', 'DevNet'})
0.002	frozenset({'PReNet', 'RePEN', 'NeuTraL', 'ICL', 'RCA'})
0.002	frozenset({'PReNet', 'Success', 'DeepSAD', 'DeepSVDD', 'ICL', 'RCA'})
0.002	frozenset({'NeuTraL', 'DeepSAD', 'DeepSVDD', 'ICL', 'RCA'})
0.002	frozenset({'PReNet', 'NeuTraL', 'DeepSVDD', 'ICL', 'RCA'})
0.002	frozenset({'Success', 'NeuTraL', 'DeepSVDD', 'ICL', 'RCA'})
0.002	frozenset({'PReNet', 'Success', 'RePEN', 'DeepSAD', 'ICL', 'RCA'})
0.002	frozenset({'PReNet', 'DeepSAD', 'NeuTraL', 'ICL', 'RCA'})
0.002	frozenset({'Success', 'DeepSAD', 'NeuTraL', 'ICL', 'RCA'})
0.002	frozenset({'PReNet', 'Success', 'NeuTraL', 'ICL', 'RCA'})
0.002	frozenset({'PReNet', 'Success', 'RePEN', 'DeepSAD', 'DeepSVDD', 'ICL', 'RCA'})
0.002	frozenset({'SLAD', 'DeepSVDD', 'Success', 'GOAD'})
0.002	frozenset({'NeuTraL', 'RePEN', 'DeepSAD', 'DeepSVDD', 'ICL', 'RCA'})
0.002	frozenset({'SLAD', 'DeepSVDD', 'GOAD'})
0.002	frozenset({'PReNet', 'NeuTraL', 'RePEN', 'DeepSVDD', 'ICL', 'RCA'})
0.002	frozenset({'Success', 'NeuTraL', 'RePEN', 'DeepSVDD', 'ICL', 'RCA'})
0.002	frozenset({'PReNet', 'RePEN', 'DeepSAD', 'NeuTraL', 'ICL', 'RCA'})
0.002	frozenset({'Success', 'RePEN', 'DeepSAD', 'NeuTraL', 'ICL', 'RCA'})
0.002	frozenset({'PReNet', 'Success', 'RePEN', 'NeuTraL', 'ICL', 'RCA'})
0.002	frozenset({'PReNet', 'NeuTraL', 'DeepSAD', 'DeepSVDD', 'ICL', 'RCA'})
0.002	frozenset({'Success', 'NeuTraL', 'DeepSAD', 'DeepSVDD', 'ICL', 'RCA'})
0.002	frozenset({'PReNet', 'Success', 'NeuTraL', 'DeepSVDD', 'ICL', 'RCA'})
0.002	frozenset({'PReNet', 'Success', 'DeepSAD', 'NeuTraL', 'ICL', 'RCA'})
0.002	frozenset({'PReNet', 'NeuTraL', 'RePEN', 'DeepSAD', 'DeepSVDD', 'ICL', 'RCA'})
0.002	frozenset({'Success', 'NeuTraL', 'RePEN', 'DeepSAD', 'DeepSVDD', 'ICL', 'RCA'})
0.002	frozenset({'PReNet', 'Success', 'NeuTraL', 'RePEN', 'DeepSVDD', 'ICL', 'RCA'})
0.002	frozenset({'PReNet', 'Success', 'RePEN', 'DeepSAD', 'NeuTraL', 'ICL', 'RCA'})
0.002	frozenset({'PReNet', 'Success', 'NeuTraL', 'DeepSAD', 'DeepSVDD', 'ICL', 'RCA'})
0.002	frozenset({'PReNet', 'Success', 'NeuTraL', 'RePEN', 'DeepSAD', 'DeepSVDD', 'ICL', 'RCA'})
0.002	frozenset({'PReNet', 'RePEN', 'DeepSAD', 'DeepSVDD', 'ICL', 'RCA'})
0.002	frozenset({'PReNet', 'Success', 'RePEN', 'DeepSVDD', 'ICL', 'RCA'})
0.002	frozenset({'PReNet', 'Success', 'DeepSVDD', 'ICL', 'RCA'})
0.002	frozenset({'Success', 'RePEN', 'DeepSAD', 'DeepSVDD', 'ICL', 'RCA'})
0.002	frozenset({'PReNet', 'Success', 'DeepSAD', 'ICL', 'RCA'})
0.002	frozenset({'PReNet', 'DeepSAD', 'DeepSVDD', 'ICL', 'RCA'})
0.002	frozenset({'PReNet', 'Success', 'ICL', 'RCA'})
0.002	frozenset({'DeepSVDD', 'ICL', 'PReNet', 'RCA'})
0.002	frozenset({'DeepSAD', 'PReNet', 'ICL', 'RCA'})
0.002	frozenset({'PReNet', 'ICL', 'RCA'})
0.002	frozenset({'NeuTraL', 'ICL', 'RCA'})
0.002	frozenset({'NeuTraL', 'ICL', 'RePEN', 'RCA'})
0.002	frozenset({'SLAD', 'PReNet', 'Success'})
0.002	frozenset({'PReNet', 'GOAD'})
0.002	frozenset({'DeepSVDD', 'ICL', 'NeuTraL', 'RCA'})
0.002	frozenset({'DeepSAD', 'ICL', 'RePEN', 'RCA'})
0.002	frozenset({'PReNet', 'ICL', 'RePEN', 'RCA'})
0.002	frozenset({'DeepSAD', 'NeuTraL', 'ICL', 'RCA'})
0.002	frozenset({'PReNet', 'ICL', 'NeuTraL', 'RCA'})
0.002	frozenset({'NeuTraL', 'ICL', 'Success', 'RCA'})
0.002	frozenset({'RePEN', 'DeepSAD', 'DeepSVDD', 'ICL', 'RCA'})
0.002	frozenset({'PReNet', 'RePEN', 'DeepSVDD', 'ICL', 'RCA'})
0.002	frozenset({'SLAD', 'PReNet'})
0.002	frozenset({'NeuTraL', 'RePEN', 'DeepSVDD', 'ICL', 'RCA'})
0.002	frozenset({'Success', 'RePEN', 'DeepSAD', 'ICL', 'RCA'})
0.002	frozenset({'PReNet', 'Success', 'RePEN', 'ICL', 'RCA'})
0.002	frozenset({'RePEN', 'DeepSAD', 'NeuTraL', 'ICL', 'RCA'})
0.002	frozenset({'PReNet', 'RePEN', 'DeepSAD', 'ICL', 'RCA'})
0.002	frozenset({'Success', 'RePEN', 'NeuTraL', 'ICL', 'RCA'})
0.002	frozenset({'ICL', 'GOAD', 'RCA'})
