support	itemsets
0.004	frozenset({'PReNet', 'Success', 'Quartile', 'DeepSVDD', 'DeepSAD'})
0.004	frozenset({'PReNet', 'Quartile', 'RCA', 'DeepSAD', 'RePEN'})
0.004	frozenset({'PReNet', 'Success', 'Z_score', 'DeepSVDD', 'DeepSAD'})
0.004	frozenset({'PReNet', 'DeepSAD', 'Quartile'})
0.004	frozenset({'PReNet', 'DeepSAD', 'Z_score'})
0.004	frozenset({'DeepSAD', 'Z_score', 'Quartile'})
0.004	frozenset({'DeepSAD', 'Success', 'Z_score'})
0.004	frozenset({'PReNet', 'Z_score', 'DevNet', 'RCA', 'RePEN'})
0.004	frozenset({'PReNet', 'Quartile', 'DevNet', 'RCA', 'RePEN'})
0.004	frozenset({'PReNet', 'Z_score', 'Quartile'})
0.004	frozenset({'Z_score', 'DevNet', 'RCA', 'DeepSAD', 'RePEN'})
0.004	frozenset({'PReNet', 'Success', 'Quartile'})
0.004	frozenset({'PReNet', 'DevNet', 'RCA', 'DeepSAD', 'RePEN'})
0.004	frozenset({'PReNet', 'Success', 'Z_score'})
0.004	frozenset({'SLAD', 'GOAD', 'Success', 'ICL'})
0.004	frozenset({'NeuTraL', 'SLAD', 'GOAD', 'Success'})
0.004	frozenset({'PReNet', 'Success', 'Quartile', 'Z_score', 'DeepSVDD'})
0.004	frozenset({'Success', 'Quartile', 'Z_score', 'DeepSVDD', 'DeepSAD'})
0.004	frozenset({'PReNet', 'Success', 'DevNet', 'DeepSVDD', 'Quartile', 'Z_score', 'RCA', 'DeepSAD', 'RePEN'})
